,Temperature,Humidity,doorOpened,isCloudy,isRaining
1150,22.07197247553323,0.42615855295868077,False,False,False
1151,22.073281033156373,0.4257062552833034,False,False,False
1152,22.068693635058796,0.4248940589600556,False,False,False
1153,22.059916135153973,0.42380658354577727,False,False,False
1154,22.048128133151533,0.42250973796610586,False,False,False
1155,22.034145252845036,0.4210548749332891,False,False,False
1156,22.018532408640194,0.41948200755788767,False,False,False
1157,22.00168278804627,0.41782230443073115,False,False,False
1158,21.98387229958158,0.4161000357831478,False,False,False
1159,21.96529708795085,0.41433409148828515,False,False,False
1160,21.946099362006517,0.4125391650985173,False,False,False
1161,21.926385155139048,0.4107266773910367,False,False,False
1162,21.906236515903394,0.4089054967298661,False,False,False
1163,21.88571985263031,0.4070825009447119,False,False,False
1164,21.871091621679415,0.4072430155929918,True,True,False
1165,21.832394180474992,0.40717575580077003,False,True,False
1166,21.777711432196238,0.40693367889527754,False,True,False
1167,21.71261428755311,0.40655807347490136,False,True,False
1168,21.640940824611622,0.4060811266602332,False,True,False
1169,21.565334503059407,0.4055279265485815,False,True,False
1170,21.487615435702565,0.40491802412719535,False,True,False
1171,21.40903646940483,0.40426665156429986,False,True,False
1172,21.330459784780235,0.4035856724748338,False,True,False
1173,21.252478654349424,0.40288432312647093,False,True,False
1174,21.175501360843363,0.40216979057907243,False,True,False
1175,21.099809007097523,0.4014476636322303,False,True,False
1176,21.04729531250998,0.40050228456313186,False,False,False
1177,21.010715981868145,0.39938762348088946,False,False,False
1178,20.985092211017005,0.398145738321722,False,False,False
1179,20.96700790321608,0.3968093958640157,False,False,False
1180,20.954124681770296,0.3954041161167008,False,False,False
1181,20.94484718422931,0.39394976693884864,False,False,False
1182,20.938092053260405,0.3924618078396548,False,False,False
1183,20.961028480858538,0.39271226013915533,True,False,False
1184,21.003682127221502,0.3943056636903479,True,False,False
1185,21.031310881224126,0.39517369911924183,False,False,False
1186,21.048718221581208,0.3954808154089232,False,False,False
1187,21.059230301861664,0.3953552434295855,False,False,False
1188,21.065152981236796,0.39489696426626647,False,False,False
1189,21.06808713504637,0.3941839245110547,False,False,False
1190,21.06914618244515,0.39327688418761575,False,False,False
1191,21.069106147972484,0.39222319812896156,False,False,False
1192,21.06850917578198,0.3910597654487836,False,False,False
1193,21.06773493055925,0.3898153301257994,False,False,False
1194,21.067049844689972,0.3885122754562804,False,False,False
1195,21.066641083842416,0.3871680237237971,False,False,False
1196,21.066639972807184,0.38579612793842283,False,False,False
1197,21.067138153497968,0.3844071233901495,False,False,False
1198,21.068198732742268,0.3830091918574188,False,False,False
1199,21.0698639776245,0.38160867968667583,False,False,False
1200,21.05046063321869,0.38043050189135064,False,True,False
1201,21.017381604313005,0.3794278573460243,False,True,False
1202,20.975703802779382,0.3785642286348695,False,True,False
1203,20.928905599560192,0.37781111971045545,False,True,False
1204,20.907261874700847,0.37890629126686626,True,True,False
1205,20.902899614797477,0.3814275843299918,True,True,False
1206,20.904185402792713,0.3830658786572204,False,False,False
1207,20.909475944676338,0.3840200225284718,False,False,False
1208,20.945528401873478,0.386205080000084,True,False,False
1209,20.974158320429034,0.387577163759556,False,False,False
1210,20.99776976286437,0.3883197807489913,False,False,False
1211,21.01800917985351,0.38857602798816193,False,False,False
1212,21.03599952465259,0.3884574830909065,False,False,False
1213,21.052501851322624,0.3880511388645865,False,False,False
1214,21.068026879441693,0.3874248122943603,False,False,False
1215,21.082912038137177,0.3866313635476488,False,False,False
1216,21.125274693052713,0.3874719867943825,True,False,False
1217,21.15786294149704,0.38781397704359066,False,False,False
1218,21.183718841341065,0.38777156427276993,False,False,False
1219,21.2049241373432,0.3874338102856517,False,False,False
1220,21.222897771074855,0.38687014603575265,False,False,False
1221,21.23860123585787,0.3861346907354907,False,False,False
1222,21.280580345410595,0.38702962075807495,True,False,False
1223,21.339777128325533,0.38918299737779116,True,False,False
1224,21.36034921946365,0.3907648484042683,False,True,False
1225,21.35486045073369,0.3919033340940804,False,True,False
1226,21.331941814878423,0.39269840257630384,False,True,False
1227,21.297511604411223,0.39322799663881136,False,True,False
1228,21.255617360349284,0.39355289502040036,False,True,False
1229,21.209016868977145,0.3937204886174816,False,True,False
1230,21.18127910073506,0.3935477259241377,False,False,False
1231,21.166282907876745,0.3931140104742215,False,False,False
1232,21.187692704106837,0.3942412388450566,True,False,False
1233,21.205188614046282,0.3948128525191997,False,False,False
1234,21.247601448259214,0.3967156743333017,True,False,False
1235,21.2781769217438,0.39788378714493944,False,False,False
